Date,AAPL,AMD,AMZN,GOOG,META,MSFT,NVDA,TSLA
2017-02-28,31.711084365844727,14.460000038146973,42.25199890136719,40.880741119384766,134.7095489501953,58.01612854003906,2.502448558807373,16.666000366210938
2017-03-01,32.3592529296875,14.960000038146973,42.65399932861328,41.47815704345703,136.57803344726562,58.88666534423828,2.534752130508423,16.667999267578125
2017-03-02,32.167118072509766,13.899999618530273,42.445499420166016,41.24922180175781,135.92205810546875,58.043338775634766,2.4412927627563477,16.698667526245117
2017-03-03,32.35692596435547,13.029999732971191,42.49399948120117,41.172245025634766,136.32955932617188,58.260963439941406,2.427236318588257,16.771333694458008
2017-03-06,32.25508117675781,13.039999961853027,42.330501556396484,41.10768508911133,136.57803344726562,58.27911376953125,2.4084959030151367,16.747333526611328
2017-03-07,32.29674530029297,13.050000190734863,42.30099868774414,41.31278610229492,136.45877075195312,58.396995544433594,2.4348809719085693,16.57266616821289
2017-03-08,32.17638397216797,13.220000267028809,42.525001525878906,41.48461151123047,136.87619018554688,58.93199157714844,2.4304420948028564,16.45800018310547
2017-03-09,32.10228729248047,13.329999923706055,42.650001525878906,41.64898681640625,137.3930206298828,58.696224212646484,2.4299492835998535,16.32666778564453
2017-03-10,32.20878601074219,13.90999984741211,42.62300109863281,41.87593078613281,137.93963623046875,58.87758255004883,2.4442520141601562,16.246000289916992
2017-03-13,32.22267532348633,14.279999732971191,42.72949981689453,41.989654541015625,138.74468994140625,58.6780891418457,2.5115723609924316,16.411333084106445
2017-03-14,32.174049377441406,14.100000381469727,42.62649917602539,41.993629455566406,138.46640014648438,58.40605926513672,2.509845495223999,17.200000762939453
2017-03-15,32.514347076416016,13.979999542236328,42.64849853515625,42.07209014892578,138.86395263671875,58.7143669128418,2.5288333892822266,17.048667907714844
2017-03-16,32.567596435546875,13.649999618530273,42.67100143432617,42.150550842285156,139.1322784423828,58.61461639404297,2.5599050521850586,17.469999313354492
2017-03-17,32.405555725097656,13.489999771118164,42.615501403808594,42.3164176940918,138.9832000732422,58.82316589355469,2.615635871887207,17.433332443237305
2017-03-20,32.745819091796875,14.399999618530273,42.8484992980957,42.131675720214844,139.0825958251953,58.87758255004883,2.6989848613739014,17.461332321166992
2017-03-21,32.370819091796875,13.819999694824219,42.15999984741211,41.24077606201172,137.66134643554688,58.22468948364258,2.6116905212402344,16.711999893188477
2017-03-22,32.736568450927734,14.100000381469727,42.40299987792969,41.197574615478516,138.7347412109375,58.96826171875,2.6649537086486816,17.000667572021484
2017-03-23,32.620826721191406,13.789999961853027,42.36899948120117,40.60115432739258,138.67510986328125,58.82316589355469,2.6407883167266846,16.985332489013672
2017-03-24,32.5560188293457,13.699999809265137,42.28049850463867,40.44472885131836,139.4801483154297,58.92292022705078,2.6501591205596924,17.54400062561035
2017-03-27,32.611568450927734,13.699999809265137,42.340999603271484,40.69700241088867,139.4602813720703,59.031742095947266,2.6693930625915527,18.014667510986328
2017-03-28,33.2874870300293,13.6899995803833,42.79999923706055,40.767024993896484,140.8914337158203,59.20403289794922,2.655583620071411,18.496667861938477
2017-03-29,33.36156463623047,13.710000038146973,43.715999603271484,41.2879524230957,141.77598571777344,59.367244720458984,2.6469523906707764,18.492000579833984
2017-03-30,33.31758117675781,14.050000190734863,43.81700134277344,41.29242706298828,141.53744506835938,59.58487319946289,2.697751760482788,18.527999877929688
2017-03-31,33.255096435546875,14.550000190734863,44.32699966430664,41.19608688354492,141.17965698242188,59.72090530395508,2.6861624717712402,18.553333282470703
2017-04-03,33.26435852050781,14.640000343322754,44.57550048828125,41.64252853393555,141.4082489013672,59.43978500366211,2.6725997924804688,19.90133285522461
2017-04-04,33.512054443359375,14.15999984741211,45.34149932861328,41.44487762451172,140.86163330078125,59.60301971435547,2.4851861000061035,20.246667861938477
2017-04-05,33.33842849731445,14.170000076293945,45.4640007019043,41.2879524230957,140.9809112548828,59.448856353759766,2.4666924476623535,19.666667938232422
2017-04-06,33.255096435546875,13.270000457763672,44.91400146484375,41.11265563964844,140.30506896972656,59.60301971435547,2.4846930503845215,19.913333892822266
2017-04-07,33.18102264404297,13.520000457763672,44.74399948120117,40.95325469970703,139.9174346923828,59.55768585205078,2.4740898609161377,20.16933250427246
2017-04-10,33.14166259765625,13.100000381469727,45.35200119018555,40.95623016357422,140.17584228515625,59.42163848876953,2.4109621047973633,20.826000213623047
2017-04-11,32.78518295288086,13.100000381469727,45.11800003051758,40.8876953125,139.06272888183594,59.376319885253906,2.4195923805236816,20.58066749572754
2017-04-12,32.82451248168945,12.760000228881836,44.811500549316406,40.93586730957031,138.72482299804688,59.14961624145508,2.399617910385132,19.78933334350586
2017-04-13,32.65092468261719,12.3100004196167,44.23350143432617,40.89812088012695,138.53598022460938,58.89570999145508,2.3547379970550537,20.266666412353516
2017-04-17,32.83147430419922,12.789999961853027,45.0994987487793,41.574005126953125,140.5535430908203,59.376319885253906,2.4469645023345947,20.09600067138672
2017-04-18,32.68564224243164,12.949999809265137,45.18899917602539,41.556617736816406,140.09634399414062,59.294715881347656,2.44844388961792,20.016666412353516
2017-04-19,32.565277099609375,12.84000015258789,44.959999084472656,41.62564468383789,141.39833068847656,58.977333068847656,2.4580607414245605,20.368000030517578
2017-04-20,32.97268295288086,13.109999656677246,45.10300064086914,41.79647445678711,142.91896057128906,59.394447326660156,2.497023820877075,20.167333602905273
2017-04-21,32.93332290649414,13.0,44.92649841308594,41.872955322265625,142.79965209960938,60.21054458618164,2.507380962371826,20.373332977294922
2017-04-24,33.25046920776367,13.130000114440918,45.37049865722656,42.84480285644531,144.57870483398438,61.2352409362793,2.538698196411133,20.53533363342285
2017-04-25,33.45648956298828,13.489999771118164,45.38100051879883,43.31856155395508,145.5924530029297,61.58885955810547,2.5828378200531006,20.91933250427246
2017-04-26,33.25971603393555,13.40999984741211,45.464500427246094,43.290252685546875,145.66201782226562,61.50725555419922,2.5650830268859863,20.67799949645996
2017-04-27,33.285186767578125,13.619999885559082,45.91899871826172,43.4154052734375,146.7950439453125,61.9062614440918,2.605031967163086,20.575332641601562
2017-04-28,33.25278091430664,13.300000190734863,46.2495002746582,44.9901237487793,149.3294219970703,62.07853698730469,2.5719878673553467,20.937999725341797
2017-05-01,33.9310302734375,13.619999885559082,47.4114990234375,45.31837463378906,151.52589416503906,62.939998626708984,2.6296916007995605,21.52199935913086
2017-05-02,34.14630889892578,10.319999694824219,47.34700012207031,45.51055908203125,151.8439178466797,62.84023666381836,2.551767587661743,21.25933265686035
2017-05-03,34.042137145996094,10.390000343322754,47.05149841308594,46.036956787109375,150.8699493408203,62.6407470703125,2.57075572013855,20.73466682434082
2017-05-04,33.91945266723633,10.100000381469727,46.87649917602539,46.26638412475586,149.92575073242188,62.39592742919922,2.5608913898468018,19.69733238220215
2017-05-05,34.481964111328125,10.1899995803833,46.70750045776367,46.04142379760742,149.31948852539062,62.56819534301758,2.5611376762390137,20.55666732788086
2017-05-08,35.41947937011719,10.039999961853027,47.45199966430664,46.397491455078125,150.1344757080078,62.51380920410156,2.5342600345611572,20.479333877563477
2017-05-09,35.64632797241211,10.180000305175781,47.64099884033203,46.291717529296875,149.5580291748047,62.6045036315918,2.538451671600342,21.417333602905273
2017-05-10,35.47734451293945,10.789999961853027,47.4474983215332,46.12336730957031,149.36917114257812,62.849300384521484,2.990952730178833,21.681333541870117
2017-05-11,35.784175872802734,11.069999694824219,47.38100051879883,46.213748931884766,149.12071228027344,62.07853698730469,3.119429111480713,21.540000915527344
2017-05-12,36.28390884399414,11.260000228881836,48.067501068115234,46.2942008972168,149.408935546875,62.0059928894043,3.1537065505981445,21.65399932861328
2017-05-15,36.19094467163086,11.420000076293945,47.89849853515625,46.535545349121094,149.26979064941406,62.05133819580078,3.312020778656006,21.058666229248047
2017-05-16,36.13748550415039,12.75,48.30350112915039,46.829532623291016,148.86231994628906,63.300758361816406,3.373668670654297,21.134000778198242
2017-05-17,34.924137115478516,11.199999809265137,47.237998962402344,45.66847610473633,143.96250915527344,61.540626525878906,3.1495144367218018,20.407333374023438
2017-05-18,35.4564208984375,11.279999732971191,47.92449951171875,46.19586944580078,146.75531005859375,61.750362396240234,3.281442880630493,20.87066650390625
2017-05-19,35.57728958129883,11.40999984741211,47.992000579833984,46.383087158203125,147.15284729003906,61.73215103149414,3.357227087020874,20.722000122070312
2017-05-22,35.79346466064453,11.039999961853027,48.53350067138672,46.772918701171875,147.3317413330078,62.425235748291016,3.4288148880004883,20.690000534057617
2017-05-23,35.749305725097656,10.890000343322754,48.57699966430664,47.11855697631836,147.16278076171875,62.63499450683594,3.382652997970581,20.257333755493164
2017-05-24,35.64238357543945,10.890000343322754,49.01750183105469,47.4234733581543,149.12071228027344,62.717071533203125,3.420668363571167,20.681333541870117
2017-05-25,35.76557540893555,10.979999542236328,49.66899871826172,48.147518157958984,151.0289764404297,63.49228286743164,3.4130163192749023,21.121999740600586
2017-05-26,35.70515060424805,11.0,49.78900146484375,48.24335479736328,151.1979217529297,63.8023567199707,3.501389980316162,21.676000595092773
2017-05-30,35.71907424926758,11.119999885559082,49.834999084472656,48.46235275268555,151.44638061523438,64.21276092529297,3.576188087463379,22.34000015258789
2017-05-31,35.5075569152832,11.1899995803833,49.73099899291992,47.91510009765625,150.5320281982422,63.69289779663086,3.563350200653076,22.733999252319336
2017-06-01,35.60519027709961,10.930000305175781,49.79750061035156,48.018890380859375,150.6015625,63.93003463745117,3.5635979175567627,22.691333770751953
2017-06-02,36.13282775878906,10.899999618530273,50.33649826049805,48.44845199584961,152.66883850097656,65.44391632080078,3.5458242893218994,22.656667709350586
2017-06-05,35.77952194213867,11.239999771118164,50.56700134277344,48.84970474243164,152.688720703125,65.91813659667969,3.6536998748779297,23.154666900634766
2017-06-06,35.900394439697266,12.029999732971191,50.150001525878906,48.496620178222656,151.8737335205078,66.13703155517578,3.637160301208496,23.523332595825195
2017-06-07,36.11423110961914,12.380000114440918,50.503501892089844,48.71364212036133,152.1818389892578,66.0184555053711,3.681100368499756,23.976667404174805
2017-06-08,36.025901794433594,12.899999618530273,50.51350021362305,48.8363037109375,153.76210021972656,65.6171875,3.9481983184814453,24.666667938232422
2017-06-09,34.62894058227539,12.279999732971191,48.91550064086914,47.1687126159668,148.6833953857422,64.13065338134766,3.6929497718811035,23.821332931518555
2017-06-12,33.801448822021484,12.09000015258789,48.24549865722656,46.8245735168457,147.530517578125,63.63817596435547,3.7020838260650635,23.93400001525879
2017-06-13,34.07341384887695,11.960000038146973,49.03950119018555,47.34600067138672,149.75677490234375,64.43161010742188,3.7373838424682617,25.06333351135254
2017-06-14,33.741024017333984,11.770000457763672,48.82350158691406,47.21489334106445,149.3294219970703,64.0850601196289,3.7452826499938965,25.37733268737793
2017-06-15,33.538795471191406,11.5,48.208499908447266,46.79526901245117,148.88218688964844,63.74761962890625,3.76132869720459,25.022666931152344
2017-06-16,33.06925964355469,11.4399995803833,49.385501861572266,46.66962432861328,149.717041015625,63.8388557434082,3.742814302444458,24.760000228881836
2017-06-19,34.015296936035156,11.930000305175781,49.75849914550781,47.543148040771484,151.93338012695312,64.63224029541016,3.883521795272827,24.65333366394043
2017-06-20,33.70615005493164,12.640000343322754,49.62950134277344,47.20844268798828,151.31719970703125,63.756744384765625,3.8778440952301025,24.81599998474121
2017-06-21,33.90604782104492,13.979999542236328,50.11149978637695,47.64643859863281,152.96701049804688,64.0850601196289,3.936595916748047,25.093332290649414
2017-06-22,33.85027313232422,14.380000114440918,50.064998626708984,47.52924346923828,152.4601287841797,64.0759506225586,3.9094412326812744,25.507333755493164
2017-06-23,34.001338958740234,14.170000076293945,50.1870002746582,47.95136260986328,154.1199188232422,64.94232177734375,3.7973690032958984,25.56333351135254
2017-06-26,33.89442443847656,14.079999923706055,49.69900131225586,47.289878845214844,152.6489715576172,64.32217407226562,3.7558977603912354,25.166000366210938
2017-06-27,33.40862274169922,13.399999618530273,48.8390007019043,46.05135726928711,149.6573944091797,63.118377685546875,3.6184000968933105,24.158000946044922
2017-06-28,33.89675521850586,13.229999542236328,49.51649856567383,46.70488739013672,152.30111694335938,63.65644073486328,3.746023178100586,24.749332427978516
2017-06-29,33.397010803222656,12.600000381469727,48.79650115966797,45.577598571777344,150.1145782470703,62.461734771728516,3.620868444442749,24.049999237060547
2017-06-30,33.47604751586914,12.479999542236328,48.400001525878906,45.12767791748047,150.05496215820312,62.86301040649414,3.5685346126556396,24.107332229614258
2017-07-03,33.35516357421875,12.149999618530273,47.68299865722656,44.62958908081055,147.52056884765625,62.16989517211914,3.4394304752349854,23.507999420166016
2017-07-05,33.492305755615234,13.1899995803833,48.56999969482422,45.27566909790039,149.4188690185547,62.999786376953125,3.5312602519989014,21.805999755859375
2017-07-06,33.17618179321289,13.020000457763672,48.25699996948242,45.026371002197266,147.90818786621094,62.53466796875,3.5418741703033447,20.588666915893555
2017-07-07,33.51322937011719,13.359999656677246,48.9379997253418,45.617332458496094,150.5121307373047,63.346336364746094,3.622842311859131,20.881332397460938
2017-07-10,33.71776580810547,13.8100004196167,49.82350158691406,46.124359130859375,152.55953979492188,63.8205680847168,3.7941603660583496,21.06999969482422
2017-07-11,33.82701873779297,13.890000343322754,49.70650100708008,46.188419342041016,154.31866455078125,63.82968521118164,3.8479738235473633,21.814666748046875
2017-07-12,33.875831604003906,14.289999961853027,50.32550048828125,46.87075424194336,157.9264373779297,64.88758087158203,4.01163911819458,21.968000411987305
2017-07-13,34.347686767578125,13.529999732971191,50.03150177001953,47.03611755371094,158.2842254638672,65.45303344726562,3.965230941772461,21.560667037963867
2017-07-14,34.64288330078125,13.920000076293945,50.09049987792969,47.47461700439453,158.98988342285156,66.3741226196289,4.071872234344482,21.851999282836914
2017-07-17,34.763763427734375,13.800000190734863,50.50199890136719,47.346988677978516,158.75132751464844,66.89395141601562,4.054591655731201,21.30466651916504
2017-07-18,34.8846321105957,13.479999542236328,51.22249984741211,47.94192123413086,161.86215209960938,66.84837341308594,4.096805095672607,21.882667541503906
2017-07-19,35.10311508178711,13.550000190734863,51.34349822998047,48.21455383300781,163.13433837890625,67.35909271240234,4.075575828552246,21.68400001525879
2017-07-20,34.9450569152832,13.800000190734863,51.435001373291016,48.0784912109375,163.52195739746094,67.6874008178711,4.134820938110352,21.994667053222656
2017-07-21,34.928794860839844,13.880000114440918,51.28350067138672,48.315364837646484,163.42254638671875,67.29524230957031,4.149630546569824,21.893333435058594
2017-07-24,35.35184097290039,14.15999984741211,51.9474983215332,48.68384552001953,164.98292541503906,67.12200164794922,4.101493835449219,22.834667205810547
2017-07-25,35.50292205810547,14.109999656677246,51.993499755859375,47.211917877197266,164.267333984375,67.66002655029297,4.081746578216553,22.639999389648438
2017-07-26,35.67026901245117,14.760000228881836,52.63999938964844,47.06790542602539,164.59530639648438,67.5323486328125,4.128894329071045,22.92333221435547
2017-07-27,34.99620819091797,14.119999885559082,52.29999923706055,46.387054443359375,169.39572143554688,66.7206802368164,3.992631673812866,22.297332763671875
2017-07-28,34.749813079833984,13.949999809265137,51.00199890136719,46.75653076171875,171.39340209960938,66.61123657226562,4.058047294616699,22.33799934387207
2017-07-31,34.57083511352539,13.609999656677246,49.388999938964844,46.20878219604492,168.2130126953125,66.3011703491211,4.01163911819458,21.564666748046875
2017-08-01,34.877662658691406,13.710000038146973,49.80950164794922,46.22516632080078,168.81927490234375,66.19172668457031,4.060514450073242,21.30466651916504
2017-08-02,36.52564239501953,13.369999885559082,49.794498443603516,46.20331573486328,168.26271057128906,65.89990234375,4.058047294616699,21.72599983215332
2017-08-03,36.16072463989258,13.239999771118164,49.34600067138672,45.86860656738281,167.5570526123047,65.79959869384766,4.109642505645752,23.139333724975586
2017-08-04,36.351314544677734,13.119999885559082,49.37900161743164,46.0826416015625,168.5807342529297,66.2829360961914,4.127660751342773,23.79400062561035
2017-08-07,36.913822174072266,13.430000305175781,49.61349868774414,46.152164459228516,170.92628479003906,66.02759552001953,4.254545211791992,23.67799949645996
2017-08-08,37.209022521972656,13.109999656677246,49.492000579833984,46.02454376220703,170.18087768554688,66.38327026367188,4.203939914703369,24.347999572753906
2017-08-09,37.43682861328125,12.829999923706055,49.10049819946289,45.831363677978516,170.1311798095703,66.0914306640625,4.248620986938477,24.235332489013672
2017-08-10,36.244388580322266,12.119999885559082,47.84600067138672,45.053688049316406,166.3743438720703,65.12469482421875,4.06668758392334,23.69333267211914
2017-08-11,36.74842834472656,12.229999542236328,48.39950180053711,45.408756256103516,167.05018615722656,66.11876678466797,3.849949598312378,23.857999801635742
2017-08-14,37.301475524902344,12.760000228881836,49.165000915527344,45.819942474365234,169.70382690429688,67.11284637451172,4.15703821182251,24.253332138061523
2017-08-15,37.70985412597656,13.020000457763672,49.137001037597656,45.7975959777832,169.95228576660156,67.13116455078125,4.121983051300049,24.155332565307617
2017-08-16,37.558162689208984,12.630000114440918,48.909000396728516,46.032981872558594,168.9584197998047,67.52540588378906,4.076809883117676,24.194000244140625
2017-08-17,36.83710479736328,12.34000015258789,48.028499603271484,45.23941421508789,165.88735961914062,66.37935638427734,3.985966920852661,23.461332321166992
2017-08-18,36.753082275390625,12.369999885559082,47.923500061035156,45.224021911621094,166.38429260253906,66.46187591552734,3.986708164215088,23.163999557495117
2017-08-21,36.6854248046875,12.050000190734863,47.66450119018555,45.02488327026367,166.7520294189453,66.15018463134766,3.928696393966675,22.52400016784668
2017-08-22,37.2851448059082,12.170000076293945,48.345001220703125,45.920257568359375,168.60061645507812,67.07615661621094,4.016159534454346,22.75666618347168
2017-08-23,37.331809997558594,12.479999542236328,47.900001525878906,46.03497314453125,167.67633056640625,66.67277526855469,4.0964579582214355,23.51799964904785
2017-08-24,37.1661376953125,12.5,47.622501373291016,45.750911712646484,166.71226501464844,66.64525604248047,4.081387996673584,23.528667449951172
2017-08-25,37.30379867553711,12.430000305175781,47.26300048828125,45.48324203491211,165.3009796142578,66.76444244384766,4.0472917556762695,23.203332901000977
2017-08-28,37.67951202392578,12.229999542236328,47.30099868774414,45.37995147705078,166.21531677246094,66.77360534667969,4.07595157623291,23.04400062561035
2017-08-29,38.01552963256836,12.149999618530273,47.702999114990234,45.75140380859375,167.0203857421875,66.97531127929688,4.069278717041016,23.157333374023438
2017-08-30,38.11820983886719,12.670000076293945,48.37950134277344,46.162593841552734,168.87890625,67.85548400878906,4.093493461608887,23.545333862304688
2017-08-31,38.2698860168457,13.0,49.029998779296875,46.647281646728516,170.91635131835938,68.55226135253906,4.186391353607178,23.726667404174805
2017-09-01,38.28155517578125,13.1899995803833,48.912498474121094,46.54845428466797,170.96604919433594,67.79129028320312,4.211594104766846,23.69333267211914
2017-09-05,37.82185363769531,12.920000076293945,48.26350021362305,46.10698318481445,169.67401123046875,67.48873138427734,4.099176406860352,23.305999755859375
2017-09-06,37.78219223022461,12.859999656677246,48.38999938964844,46.0751953125,171.03561401367188,67.29621887207031,4.096705913543701,22.968666076660156
2017-09-07,37.6305046081543,12.630000114440918,48.9734992980957,46.47943115234375,172.14877319335938,68.15803527832031,4.1157307624816895,23.374000549316406
2017-09-08,37.016788482666016,12.25,48.29499816894531,46.01013946533203,169.902587890625,67.82796478271484,4.04432487487793,22.893333435058594
2017-09-11,37.686500549316406,12.550000190734863,48.89799880981445,46.13826370239258,172.4468994140625,68.5431137084961,4.175521373748779,24.246000289916992
2017-09-12,37.537174224853516,12.300000190734863,49.12900161743164,46.286746978759766,171.90029907226562,68.46977233886719,4.190593719482422,24.183332443237305
2017-09-13,37.25481414794922,12.220000267028809,49.97999954223633,46.43672180175781,171.98974609375,68.9556884765625,4.209372043609619,24.415332794189453
2017-09-14,36.935115814208984,12.260000228881836,49.61050033569336,45.94111633300781,169.91256713867188,68.55226135253906,4.185403823852539,25.176000595092773
2017-09-15,37.30847930908203,12.520000457763672,49.339500427246094,45.70174789428711,170.58837890625,69.04737854003906,4.450017929077148,25.320667266845703
2017-09-18,37.0261344909668,13.079999923706055,48.70949935913086,45.43904495239258,168.96835327148438,68.90985107421875,4.633840084075928,25.666667938232422
2017-09-19,37.040130615234375,13.119999885559082,48.49300003051758,45.77723693847656,171.46299743652344,69.16656494140625,4.628899097442627,25.00666618347168
2017-09-20,36.41939163208008,13.739999771118164,48.660499572753906,46.26241683959961,171.1151123046875,68.7081527709961,4.591591835021973,24.92733383178711
2017-09-21,35.79401779174805,13.40999984741211,48.23249816894531,46.30561828613281,170.06163024902344,68.0388412475586,4.466076850891113,24.43199920654297
2017-09-22,35.44398498535156,13.300000190734863,47.755001068115234,46.1109504699707,169.49510192871094,68.22222137451172,4.422592639923096,23.4060001373291
2017-09-25,35.13129425048828,12.609999656677246,46.989498138427734,45.73551940917969,161.87210083007812,67.1678695678711,4.224936008453369,22.999332427978516
2017-09-26,35.735679626464844,12.449999809265137,46.93000030517578,45.9286994934082,163.20388793945312,67.1678695678711,4.248653411865234,23.016666412353516
2017-09-27,35.99003219604492,12.739999771118164,47.54349899291992,46.90352249145508,166.65261840820312,67.70877838134766,4.341801166534424,22.731332778930664
2017-09-28,35.768341064453125,12.739999771118164,47.81999969482422,47.152320861816406,167.69619750976562,67.72712707519531,4.340564727783203,22.639999389648438
2017-09-29,35.96435546875,12.75,48.067501068115234,47.629554748535156,169.82308959960938,68.29554748535156,4.416910171508789,22.739999771118164
2017-10-02,35.89202880859375,12.710000038146973,47.95949935913086,47.33954620361328,168.43165588378906,68.40557861328125,4.422592639923096,22.768667221069336
2017-10-03,36.048362731933594,13.420000076293945,47.85499954223633,47.56400680541992,168.91867065429688,68.0846939086914,4.431735992431641,23.209333419799805
2017-10-04,35.81501770019531,13.3100004196167,48.272499084472656,47.260581970214844,167.3881072998047,68.47895050048828,4.468796730041504,23.667333602905273
2017-10-05,36.260719299316406,13.34000015258789,49.04249954223633,48.16836929321289,170.19082641601562,69.6524887084961,4.466325283050537,23.68866729736328
2017-10-06,36.23971176147461,13.229999542236328,49.479000091552734,48.61183547973633,171.1747589111328,69.68000793457031,4.479419231414795,23.79199981689453
2017-10-09,36.365726470947266,13.470000267028809,49.54949951171875,48.51797866821289,171.44309997558594,69.94587707519531,4.580472469329834,22.862667083740234
2017-10-10,36.379730224609375,13.699999809265137,49.36000061035156,48.299476623535156,170.5386962890625,69.94587707519531,4.667937278747559,23.70599937438965
