Date,^TNX
2017-09-13,0.02194999933242798
2017-09-14,0.02197000026702881
2017-09-15,0.0220199990272522
2017-09-18,0.022290000915527342
2017-09-19,0.022430000305175782
2017-09-20,0.022769999504089356
2017-09-21,0.022780001163482666
2017-09-22,0.0226200008392334
2017-09-25,0.022200000286102296
2017-09-26,0.022290000915527342
2017-09-27,0.02309000015258789
2017-09-28,0.02309000015258789
2017-09-29,0.023259999752044676
2017-10-02,0.023369998931884767
2017-10-03,0.023340001106262206
2017-10-04,0.023299999237060547
2017-10-05,0.023499999046325683
2017-10-06,0.02369999885559082
2017-10-09,0.023610000610351563
2017-10-10,0.023450000286102293
2017-10-11,0.023450000286102293
2017-10-12,0.023229999542236326
2017-10-13,0.022799999713897706
2017-10-16,0.02306999921798706
2017-10-17,0.022980000972747803
2017-10-18,0.023389999866485597
2017-10-19,0.02321000099182129
2017-10-20,0.0238100004196167
2017-10-23,0.02375999927520752
2017-10-24,0.024059998989105224
2017-10-25,0.024440000057220457
2017-10-26,0.024519999027252198
2017-10-27,0.02427999973297119
2017-10-30,0.02369999885559082
2017-10-31,0.02375999927520752
2017-11-01,0.02375999927520752
2017-11-02,0.023469998836517333
2017-11-03,0.023429999351501463
2017-11-06,0.02319999933242798
2017-11-07,0.02306999921798706
2017-11-08,0.02325000047683716
2017-11-09,0.023310000896453856
2017-11-10,0.024000000953674317
2017-11-13,0.024000000953674317
2017-11-14,0.0238100004196167
2017-11-15,0.023350000381469727
2017-11-16,0.023610000610351563
2017-11-17,0.023540000915527343
2017-11-20,0.02371999979019165
2017-11-21,0.0236299991607666
2017-11-22,0.02322000026702881
2017-11-24,0.023399999141693117
2017-11-27,0.023280000686645506
2017-11-28,0.023380000591278077
2017-11-29,0.02375999927520752
2017-11-30,0.024170000553131104
2017-12-01,0.023619999885559084
2017-12-04,0.02378999948501587
2017-12-05,0.023559999465942384
2017-12-06,0.023299999237060547
2017-12-07,0.02375999927520752
2017-12-08,0.023829998970031737
2017-12-11,0.023849999904632567
2017-12-12,0.024030001163482667
2017-12-13,0.023489999771118163
2017-12-14,0.023459999561309813
2017-12-15,0.023550000190734863
2017-12-18,0.023919999599456787
2017-12-19,0.024630000591278078
2017-12-20,0.02496999979019165
2017-12-21,0.02480999946594238
2017-12-22,0.02484999895095825
2017-12-26,0.024670000076293944
2017-12-27,0.024140000343322754
2017-12-28,0.02431999921798706
2017-12-29,0.024049999713897704
2018-01-02,0.024649999141693114
2018-01-03,0.024470000267028807
2018-01-04,0.024530000686645508
2018-01-05,0.024760000705718994
2018-01-08,0.024800000190734865
2018-01-09,0.02546000003814697
2018-01-10,0.025499999523162842
2018-01-11,0.025309998989105225
2018-01-12,0.025520000457763672
2018-01-16,0.025439999103546142
2018-01-17,0.02578000068664551
2018-01-18,0.026110000610351562
2018-01-19,0.0263700008392334
2018-01-22,0.026649999618530273
2018-01-23,0.02624000072479248
2018-01-24,0.026540000438690186
2018-01-25,0.026210000514984132
2018-01-26,0.026619999408721923
2018-01-29,0.026989998817443846
2018-01-30,0.027260000705718993
2018-01-31,0.027200000286102297
2018-02-01,0.027730000019073487
2018-02-02,0.028540000915527344
2018-02-05,0.027939999103546144
2018-02-06,0.027679998874664307
2018-02-07,0.028440001010894774
2018-02-08,0.028510000705718994
2018-02-09,0.028289999961853027
2018-02-12,0.028570001125335694
2018-02-13,0.028399999141693114
2018-02-14,0.029130001068115235
2018-02-15,0.028910000324249268
2018-02-16,0.02877000093460083
2018-02-20,0.028929998874664308
2018-02-21,0.02943000078201294
2018-02-22,0.029170000553131105
2018-02-23,0.02871000051498413
2018-02-26,0.02858999967575073
2018-02-27,0.029079999923706055
2018-02-28,0.02868000030517578
2018-03-01,0.02803999900817871
2018-03-02,0.028570001125335694
2018-03-05,0.028810000419616698
2018-03-06,0.02877000093460083
2018-03-07,0.028829998970031738
2018-03-08,0.02865999937057495
2018-03-09,0.028940000534057618
2018-03-12,0.02869999885559082
2018-03-13,0.028480000495910644
2018-03-14,0.028169999122619627
2018-03-15,0.028259999752044677
2018-03-16,0.028480000495910644
2018-03-19,0.028450000286102294
2018-03-20,0.028789999485015868
2018-03-21,0.029070000648498535
2018-03-22,0.028320000171661378
2018-03-23,0.028299999237060548
2018-03-26,0.028429999351501464
2018-03-27,0.027860000133514404
2018-03-28,0.027750000953674317
2018-03-29,0.02740999937057495
2018-04-02,0.027320001125335693
2018-04-03,0.027839999198913574
2018-04-04,0.027880001068115234
2018-04-05,0.028320000171661378
2018-04-06,0.027750000953674317
2018-04-09,0.027860000133514404
2018-04-10,0.02796999931335449
2018-04-11,0.027899999618530274
2018-04-12,0.028340001106262207
2018-04-13,0.028289999961853027
2018-04-16,0.028320000171661378
2018-04-17,0.02813999891281128
2018-04-18,0.02867000102996826
2018-04-19,0.029140000343322755
2018-04-20,0.02950999975204468
2018-04-23,0.029730000495910645
2018-04-24,0.029830000400543212
2018-04-25,0.030239999294281006
2018-04-26,0.029900000095367432
2018-04-27,0.02957000017166138
2018-04-30,0.02936000108718872
2018-05-01,0.029760000705718995
2018-05-02,0.029639999866485595
2018-05-03,0.02946000099182129
2018-05-04,0.02944000005722046
2018-05-07,0.02950000047683716
2018-05-08,0.029690001010894775
2018-05-09,0.03003999948501587
2018-05-10,0.029709999561309815
2018-05-11,0.029709999561309815
2018-05-14,0.02994999885559082
2018-05-15,0.030799999237060546
2018-05-16,0.030950000286102296
2018-05-17,0.031089999675750733
2018-05-18,0.03066999912261963
2018-05-21,0.03065000057220459
2018-05-22,0.03065000057220459
2018-05-23,0.03003000020980835
2018-05-24,0.029809999465942382
2018-05-25,0.02930999994277954
2018-05-29,0.027679998874664307
2018-05-30,0.028420000076293944
2018-05-31,0.028220000267028807
2018-06-01,0.028949999809265138
2018-06-04,0.029370000362396242
2018-06-05,0.02918999910354614
2018-06-06,0.029749999046325682
2018-06-07,0.02933000087738037
2018-06-08,0.029370000362396242
2018-06-11,0.02957000017166138
2018-06-12,0.02957000017166138
2018-06-13,0.029769999980926512
2018-06-14,0.02946000099182129
2018-06-15,0.02924000024795532
2018-06-18,0.02926000118255615
2018-06-19,0.028929998874664308
2018-06-20,0.02927999973297119
2018-06-21,0.028970000743865968
2018-06-22,0.029000000953674318
2018-06-25,0.02875
2018-06-26,0.02880000114440918
2018-06-27,0.028269999027252198
2018-06-28,0.028469998836517334
2018-06-29,0.028489999771118164
2018-07-02,0.02865999937057495
2018-07-03,0.028380000591278078
2018-07-05,0.028399999141693114
2018-07-06,0.028310000896453857
2018-07-09,0.02859999895095825
2018-07-10,0.02872999906539917
2018-07-11,0.028420000076293944
2018-07-12,0.028529999256134034
2018-07-13,0.028310000896453857
2018-07-16,0.028580000400543214
2018-07-17,0.02864000082015991
2018-07-18,0.02875
2018-07-19,0.028469998836517334
2018-07-20,0.028949999809265138
2018-07-23,0.029649999141693115
2018-07-24,0.02948999881744385
2018-07-25,0.02936000108718872
2018-07-26,0.029749999046325682
2018-07-27,0.029600000381469725
2018-07-30,0.029749999046325682
2018-07-31,0.029639999866485595
2018-08-01,0.03003000020980835
2018-08-02,0.029860000610351562
2018-08-03,0.02953000068664551
2018-08-06,0.02937999963760376
2018-08-07,0.029730000495910645
2018-08-08,0.029709999561309815
2018-08-09,0.029349999427795412
2018-08-10,0.028570001125335694
2018-08-13,0.02877000093460083
2018-08-14,0.028949999809265138
2018-08-15,0.028519999980926514
2018-08-16,0.02871000051498413
2018-08-17,0.02872999906539917
2018-08-20,0.028229999542236327
2018-08-21,0.028440001010894774
2018-08-22,0.028229999542236327
2018-08-23,0.02821000099182129
2018-08-24,0.028259999752044677
2018-08-27,0.028480000495910644
2018-08-28,0.028840000629425048
2018-08-29,0.028840000629425048
2018-08-30,0.02859999895095825
2018-08-31,0.028529999256134034
2018-09-04,0.029019999504089355
2018-09-05,0.029019999504089355
2018-09-06,0.028789999485015868
2018-09-07,0.02941999912261963
2018-09-10,0.029370000362396242
2018-09-11,0.029769999980926512
2018-09-12,0.029630000591278075
2018-09-13,0.029630000591278075
2018-09-14,0.029939999580383302
2018-09-17,0.03000999927520752
2018-09-18,0.030480000972747803
2018-09-19,0.030829999446868896
2018-09-20,0.030780000686645506
2018-09-21,0.03068000078201294
2018-09-24,0.030780000686645506
2018-09-25,0.031019999980926513
2018-09-26,0.03061000108718872
2018-09-27,0.03055999994277954
2018-09-28,0.03055999994277954
2018-10-01,0.030799999237060546
2018-10-02,0.03055999994277954
2018-10-03,0.03161000013351441
2018-10-04,0.03197000026702881
2018-10-05,0.03224999904632568
2018-10-08,0.032330000400543214
2018-10-09,0.032079999446868894
2018-10-10,0.03224999904632568
2018-10-11,0.03132999897003174
2018-10-12,0.03141000032424927
2018-10-15,0.031630001068115234
2018-10-16,0.03155999898910523
2018-10-17,0.031789999008178714
2018-10-18,0.03174999952316284
2018-10-19,0.03197999954223633
2018-10-22,0.03196000099182129
2018-10-23,0.031659998893737794
2018-10-24,0.03124000072479248
2018-10-25,0.03135999917984009
2018-10-26,0.030769999027252196
2018-10-29,0.030869998931884766
2018-10-30,0.031099998950958253
2018-10-31,0.031589999198913574
2018-11-01,0.03144000053405762
2018-11-02,0.032139999866485594
2018-11-05,0.03200999975204468
2018-11-06,0.032139999866485594
2018-11-07,0.032130000591278074
2018-11-08,0.032339999675750734
2018-11-09,0.03188999891281128
2018-11-12,0.03186000108718872
2018-11-13,0.03144999980926513
2018-11-14,0.03119999885559082
2018-11-15,0.03118000030517578
2018-11-16,0.030739998817443846
2018-11-19,0.03056999921798706
2018-11-20,0.030480000972747803
2018-11-21,0.03061000108718872
2018-11-23,0.03053999900817871
2018-11-26,0.03072000026702881
2018-11-27,0.030550000667572023
2018-11-28,0.030439999103546143
2018-11-29,0.030350000858306886
2018-11-30,0.03013000011444092
2018-12-03,0.029920001029968262
2018-12-04,0.02924000024795532
2018-12-06,0.028759999275207518
2018-12-07,0.028499999046325684
2018-12-10,0.028559999465942384
2018-12-11,0.028789999485015868
2018-12-12,0.029059998989105225
2018-12-13,0.029110000133514405
2018-12-14,0.028910000324249268
2018-12-17,0.028570001125335694
2018-12-18,0.028250000476837157
2018-12-19,0.027780001163482667
2018-12-20,0.027890000343322754
2018-12-21,0.027920000553131104
2018-12-24,0.02749000072479248
2018-12-26,0.02796999931335449
2018-12-27,0.02743000030517578
2018-12-28,0.027360000610351563
2018-12-31,0.02686000108718872
2019-01-02,0.026610000133514403
2019-01-03,0.025539999008178712
2019-01-04,0.026589999198913573
2019-01-07,0.02681999921798706
2019-01-08,0.027160000801086426
2019-01-09,0.027279999256134033
2019-01-10,0.027309999465942383
2019-01-11,0.027009999752044676
2019-01-14,0.027100000381469726
2019-01-15,0.027109999656677247
2019-01-16,0.027309999465942383
2019-01-17,0.02749000072479248
2019-01-18,0.027839999198913574
2019-01-22,0.027300000190734863
2019-01-23,0.02755000114440918
2019-01-24,0.027119998931884767
2019-01-25,0.02753000020980835
2019-01-28,0.0274399995803833
2019-01-29,0.027119998931884767
2019-01-30,0.02694999933242798
2019-01-31,0.02634999990463257
2019-02-01,0.02690999984741211
2019-02-04,0.027239999771118163
2019-02-05,0.027019999027252196
2019-02-06,0.027019999027252196
2019-02-07,0.026519999504089356
2019-02-08,0.02631999969482422
2019-02-11,0.026610000133514403
2019-02-12,0.02684000015258789
2019-02-13,0.027079999446868896
2019-02-14,0.026570000648498536
2019-02-15,0.026659998893737793
2019-02-19,0.026470000743865966
2019-02-20,0.026540000438690186
2019-02-21,0.02687999963760376
2019-02-22,0.026549999713897706
2019-02-25,0.026730000972747803
2019-02-26,0.02635999917984009
2019-02-27,0.02693000078201294
2019-02-28,0.027109999656677247
2019-03-01,0.02755000114440918
2019-03-04,0.027219998836517333
2019-03-05,0.027219998836517333
2019-03-06,0.02691999912261963
2019-03-07,0.02635999917984009
2019-03-08,0.02625
2019-03-11,0.026429998874664306
2019-03-12,0.026050000190734862
2019-03-13,0.026110000610351562
2019-03-14,0.02630000114440918
2019-03-15,0.025929999351501466
2019-03-18,0.026019999980926512
2019-03-19,0.026140000820159912
2019-03-20,0.025350000858306885
2019-03-21,0.025369999408721925
2019-03-22,0.024549999237060548
2019-03-25,0.024200000762939454
2019-03-26,0.024140000343322754
2019-03-27,0.02374000072479248
2019-03-28,0.023889999389648437
2019-03-29,0.024140000343322754
2019-04-01,0.02496999979019165
2019-04-02,0.02480999946594238
2019-04-03,0.025169999599456788
2019-04-04,0.025120000839233398
2019-04-05,0.025009999275207518
2019-04-08,0.025190000534057618
2019-04-09,0.02499000072479248
2019-04-10,0.024769999980926515
2019-04-11,0.025039999485015868
2019-04-12,0.02559999942779541
2019-04-15,0.025529999732971192
2019-04-16,0.025920000076293945
2019-04-17,0.025920000076293945
2019-04-18,0.02559999942779541
2019-04-22,0.025899999141693116
2019-04-23,0.02569999933242798
2019-04-24,0.025220000743865968
2019-04-25,0.025339999198913575
2019-04-26,0.02505000114440918
2019-04-29,0.025360000133514405
2019-04-30,0.025090000629425048
2019-05-01,0.025109999179840088
2019-05-02,0.025520000457763672
2019-05-03,0.025309998989105225
2019-05-06,0.025
2019-05-07,0.024479999542236328
2019-05-08,0.024820001125335694
2019-05-09,0.024570000171661378
2019-05-10,0.024549999237060548
2019-05-13,0.024049999713897704
2019-05-14,0.024189999103546144
2019-05-15,0.02378999948501587
2019-05-16,0.024049999713897704
2019-05-17,0.023929998874664307
2019-05-20,0.024159998893737794
2019-05-21,0.024260001182556154
2019-05-22,0.023929998874664307
2019-05-23,0.022960000038146973
2019-05-24,0.023239998817443847
2019-05-28,0.022679998874664306
2019-05-29,0.022360000610351562
2019-05-30,0.022269999980926512
2019-05-31,0.02141999959945679
2019-06-03,0.020810000896453858
2019-06-04,0.0211899995803833
2019-06-05,0.02122999906539917
2019-06-06,0.02124000072479248
2019-06-07,0.020840001106262208
2019-06-10,0.021429998874664305
2019-06-11,0.021400001049041748
2019-06-12,0.02127000093460083
2019-06-13,0.020910000801086424
2019-06-14,0.020929999351501465
2019-06-17,0.020859999656677244
2019-06-18,0.02059999942779541
2019-06-19,0.020290000438690184
2019-06-20,0.02000999927520752
2019-06-21,0.02068000078201294
2019-06-24,0.020209999084472657
2019-06-25,0.0199399995803833
2019-06-26,0.02049000024795532
2019-06-27,0.02005000114440918
2019-06-28,0.02
2019-07-01,0.020339999198913574
2019-07-02,0.0197599995136261
2019-07-03,0.019529999494552613
2019-07-05,0.020480000972747804
2019-07-08,0.020339999198913574
2019-07-09,0.02053999900817871
2019-07-10,0.02061000108718872
2019-07-11,0.02119999885559082
2019-07-12,0.02105999946594238
2019-07-15,0.020920000076293944
2019-07-16,0.02121999979019165
2019-07-17,0.02061000108718872
2019-07-18,0.020380001068115234
2019-07-19,0.020480000972747804
2019-07-22,0.020429999828338624
2019-07-23,0.020739998817443848
2019-07-24,0.02049999952316284
2019-07-25,0.020739998817443848
2019-07-26,0.020810000896453858
2019-07-29,0.02055000066757202
2019-07-30,0.02061000108718872
2019-07-31,0.020209999084472657
2019-08-01,0.018940000534057616
2019-08-02,0.018550000190734862
2019-08-05,0.017350000143051148
2019-08-06,0.01738999962806702
2019-08-07,0.01684000015258789
2019-08-08,0.01715999960899353
2019-08-09,0.01733999967575073
2019-08-12,0.016390000581741334
2019-08-13,0.016799999475479124
2019-08-14,0.015809999704360964
2019-08-15,0.015290000438690186
2019-08-16,0.015390000343322753
2019-08-19,0.015980000495910644
2019-08-20,0.015609999895095825
2019-08-21,0.015770000219345093
2019-08-22,0.016100000143051147
2019-08-23,0.01527999997138977
2019-08-26,0.015449999570846558
2019-08-27,0.014900000095367431
2019-08-28,0.014659999608993531
2019-08-29,0.015160000324249268
2019-08-30,0.0150600004196167
2019-09-03,0.014659999608993531
2019-09-04,0.01458999991416931
2019-09-05,0.01565000057220459
2019-09-06,0.015499999523162842
2019-09-09,0.01621999979019165
2019-09-10,0.01702000021934509
2019-09-11,0.01733000040054321
2019-09-12,0.01791000008583069
2019-09-13,0.01902999997138977
2019-09-16,0.01840999960899353
2019-09-17,0.01812000036239624
2019-09-18,0.017860000133514405
2019-09-19,0.017740000486373902
2019-09-20,0.017549999952316285
2019-09-23,0.017079999446868898
2019-09-24,0.016349999904632567
2019-09-25,0.017319999933242798
2019-09-26,0.01684999942779541
2019-09-27,0.01674999952316284
2019-09-30,0.01674999952316284
2019-10-01,0.016440000534057617
2019-10-02,0.015959999561309814
2019-10-03,0.015360000133514405
2019-10-04,0.015149999856948853
2019-10-07,0.015529999732971192
2019-10-08,0.015369999408721923
2019-10-09,0.015889999866485597
2019-10-10,0.016579999923706054
2019-10-11,0.017519999742507935
2019-10-14,0.01733000040054321
2019-10-15,0.017710000276565552
2019-10-16,0.017480000257492065
2019-10-17,0.01756999969482422
2019-10-18,0.01746999979019165
2019-10-21,0.017920000553131102
2019-10-22,0.0176800000667572
2019-10-23,0.01758999943733215
2019-10-24,0.01766000032424927
2019-10-25,0.018009999990463255
2019-10-28,0.01853000044822693
2019-10-29,0.018350000381469726
2019-10-30,0.01797999978065491
2019-10-31,0.016909999847412108
2019-11-01,0.017280000448226928
2019-11-04,0.017860000133514405
2019-11-05,0.018660000562667846
2019-11-06,0.018140000104904175
2019-11-07,0.019259999990463256
2019-11-08,0.019329999685287477
2019-11-11,0.019429999589920043
2019-11-12,0.01909000039100647
2019-11-13,0.018700000047683716
2019-11-14,0.01815000057220459
2019-11-15,0.018339999914169312
2019-11-18,0.018079999685287475
2019-11-19,0.017860000133514405
2019-11-20,0.017380000352859498
2019-11-21,0.017719999551773072
2019-11-22,0.017740000486373902
2019-11-25,0.01764000058174133
2019-11-26,0.01740000009536743
2019-11-27,0.01766999959945679
2019-11-29,0.017760000228881835
2019-12-02,0.018359999656677246
2019-12-03,0.01708999991416931
2019-12-04,0.01781000018119812
2019-12-05,0.01797000050544739
2019-12-06,0.018420000076293946
2019-12-09,0.01828999996185303
2019-12-10,0.018329999446868896
2019-12-11,0.017899999618530272
2019-12-12,0.018969999551773073
2019-12-13,0.01819000005722046
2019-12-16,0.018919999599456786
2019-12-17,0.018890000581741333
2019-12-18,0.019240000247955323
2019-12-19,0.019079999923706056
2019-12-20,0.019170000553131103
2019-12-23,0.01934999942779541
2019-12-24,0.01909999966621399
2019-12-26,0.019049999713897706
2019-12-27,0.018739999532699586
2019-12-30,0.018949999809265136
2019-12-31,0.01919000029563904
2020-01-02,0.01881999969482422
2020-01-03,0.01787999987602234
2020-01-06,0.018109999895095825
2020-01-07,0.018270000219345092
2020-01-08,0.018739999532699586
2020-01-09,0.018580000400543212
2020-01-10,0.01825000047683716
2020-01-13,0.018480000495910646
2020-01-14,0.018179999589920046
2020-01-15,0.01787999987602234
2020-01-16,0.018090000152587892
2020-01-17,0.018359999656677246
2020-01-21,0.01769000053405762
2020-01-22,0.01769000053405762
2020-01-23,0.01740000009536743
2020-01-24,0.01680999994277954
2020-01-27,0.016050000190734864
2020-01-28,0.016410000324249267
2020-01-29,0.01593999981880188
2020-01-30,0.015579999685287475
2020-01-31,0.015199999809265136
2020-02-03,0.015199999809265136
2020-02-04,0.01603000044822693
2020-02-05,0.0164900004863739
2020-02-06,0.016440000534057617
2020-02-07,0.015779999494552614
2020-02-10,0.015470000505447388
2020-02-11,0.01590000033378601
2020-02-12,0.016299999952316284
2020-02-13,0.016169999837875367
2020-02-14,0.015880000591278077
2020-02-18,0.015559999942779542
2020-02-19,0.015700000524520873
2020-02-20,0.015249999761581421
2020-02-21,0.014709999561309814
2020-02-24,0.013769999742507935
2020-02-25,0.013300000429153443
2020-02-26,0.01309999942779541
2020-02-27,0.012990000247955323
2020-02-28,0.011269999742507935
2020-03-02,0.010880000591278076
2020-03-03,0.010099999904632569
2020-03-04,0.009919999837875367
2020-03-05,0.009259999990463256
2020-03-06,0.007059999704360962
2020-03-09,0.004990000128746033
2020-03-10,0.0074800002574920655
2020-03-11,0.008199999928474427
2020-03-12,0.008489999771118164
2020-03-13,0.009509999752044678
2020-03-16,0.007279999852180481
2020-03-17,0.00996999979019165
2020-03-18,0.012660000324249267
2020-03-19,0.011189999580383301
2020-03-20,0.009380000233650208
2020-03-23,0.007639999985694885
2020-03-24,0.008159999847412109
2020-03-25,0.008579999804496766
2020-03-26,0.008109999895095825
2020-03-27,0.007490000128746033
2020-03-30,0.006700000166893006
2020-03-31,0.006980000138282776
2020-04-01,0.006349999904632569
2020-04-02,0.0062699997425079345
2020-04-03,0.005870000123977661
2020-04-06,0.006759999990463257
2020-04-07,0.007360000014305115
2020-04-08,0.007639999985694885
2020-04-09,0.007289999723434448
2020-04-13,0.007490000128746033
2020-04-14,0.007519999742507935
2020-04-15,0.006380000114440918
2020-04-16,0.00609000027179718
2020-04-17,0.006539999842643738
2020-04-20,0.006259999871253967
2020-04-21,0.005709999799728393
2020-04-22,0.006190000176429749
2020-04-23,0.006129999756813049
2020-04-24,0.005960000157356263
2020-04-27,0.00656000018119812
2020-04-28,0.006100000143051148
2020-04-29,0.0062699997425079345
2020-04-30,0.00621999979019165
2020-05-01,0.006420000195503235
2020-05-04,0.00637000024318695
2020-05-05,0.006570000052452087
2020-05-06,0.0071100002527236935
2020-05-07,0.006309999823570251
2020-05-08,0.006819999814033508
2020-05-11,0.007260000109672546
2020-05-12,0.006779999732971192
2020-05-13,0.006489999890327454
2020-05-14,0.006190000176429749
2020-05-15,0.006399999856948852
2020-05-18,0.007440000176429749
2020-05-19,0.0071100002527236935
2020-05-20,0.006800000071525574
2020-05-21,0.006769999861717224
2020-05-22,0.006570000052452087
2020-05-26,0.006980000138282776
2020-05-27,0.006800000071525574
2020-05-28,0.007049999833106994
2020-05-29,0.006480000019073486
2020-06-01,0.0066200000047683715
2020-06-02,0.006800000071525574
2020-06-03,0.007609999775886536
2020-06-04,0.008199999928474427
2020-06-05,0.009039999842643738
2020-06-08,0.0088400000333786
2020-06-09,0.008289999961853027
2020-06-10,0.0074800002574920655
2020-06-11,0.006529999971389771
2020-06-12,0.0069900000095367435
2020-06-15,0.007020000219345093
2020-06-16,0.0075599998235702515
2020-06-17,0.0073299998044967654
2020-06-18,0.006940000057220459
2020-06-19,0.006970000267028808
2020-06-22,0.007039999961853028
2020-06-23,0.007089999914169312
2020-06-24,0.006840000152587891
